Customer_ID,Income,Credit_Score,Credit_Utilization,Missed_Payments,Delinquent_Account,Loan_Balance,Debt_to_Income_Ratio,Risk_Tier
CUST0316,32019.0,419.0,0.311316896998324,4,0,13355.0,0.327359381633944,Poor
CUST0317,102235.0,557.0,0.560756061898101,0,0,10778.0,0.209510807395213,Poor
CUST0318,120891.0,749.0,0.224661691872383,0,1,66118.0,0.203189171167088,Excellent
CUST0319,33017.0,625.0,0.643598061983234,6,0,30443.0,0.2841736118596,Fair
CUST0320,53765.0,446.0,0.835109478708897,3,1,86846.0,0.297417881495164,Poor
CUST0321,53513.0,391.0,0.835958337016791,2,0,82382.0,0.343388548000164,Poor
CUST0322,184160.0,316.0,0.646978700694867,4,0,95303.0,0.367188657495155,Poor
CUST0323,70393.0,715.0,0.383317528826374,1,0,87110.0,0.190093717942835,Good
CUST0324,193352.0,471.0,0.239819648697174,3,0,80430.0,0.218791506805643,Poor
CUST0325,137402.0,358.0,0.219958991326178,1,0,32615.0,0.202924771243689,Poor
CUST0326,18709.0,534.0,0.05,3,0,62561.0,0.441244740159142,Poor
CUST0327,153311.0,696.0,0.638771152601584,2,0,3081.0,0.287972940979746,Good
CUST0328,106267.0,471.0,0.47943289595512,2,0,43927.0,0.301612929524502,Poor
CUST0329,179506.0,461.0,0.681843233290625,6,0,32615.0,0.305777436401351,Poor
CUST0330,26174.0,556.0,0.785606297046957,6,0,92183.0,0.228432998628236,Poor
CUST0331,43251.0,644.0,0.519981108780482,2,0,39259.0,0.456426951894603,Fair
CUST0332,81234.0,326.0,0.52919232194263,5,0,17023.0,0.341102665481872,Poor
CUST0333,85640.0,522.0,0.407135931100506,2,0,80150.0,0.303959052977794,Poor
CUST0334,67638.0,498.0,0.430783116565518,0,0,27446.0,0.189474357884943,Poor
CUST0335,81234.0,339.0,0.645693982494586,0,1,91557.0,0.183806750834375,Poor
CUST0336,159356.0,658.0,0.465124993926937,5,0,44449.0,0.269109246839423,Fair
CUST0337,150230.0,627.0,0.436198466649435,4,1,31316.0,0.230000820642817,Fair
CUST0338,120570.0,820.0,0.496336628111429,1,0,61186.0,0.193255565445344,Excellent
CUST0339,117795.0,591.0,0.677266039212318,3,1,51016.0,0.262904198042844,Fair
CUST0340,62295.0,715.0,0.361467688433979,3,1,86488.0,0.278357197172411,Good
CUST0341,70479.0,361.0,0.486694296489593,5,0,11308.0,0.314178542046026,Poor
CUST0342,166836.0,495.0,0.549055567555686,0,0,62253.0,0.249608052862573,Poor
CUST0343,18267.0,541.0,0.732044380717047,6,0,0.0,0.199239930533996,Poor
CUST0344,118333.0,486.0,0.452140644640116,3,0,72809.0,0.202707911400875,Poor
CUST0345,119573.0,465.0,0.356435322789655,0,0,89660.0,0.421297272922618,Poor
CUST0346,136790.0,655.0,0.403127811145528,4,0,42551.0,0.174824231363825,Fair
CUST0347,117023.0,700.0,0.710611486603075,1,0,89537.0,0.336318229829127,Good
CUST0348,112007.0,416.0,0.906661059720693,4,0,56061.0,0.351954632977439,Poor
CUST0349,99665.0,789.0,0.237248437262793,5,0,76567.0,0.287872452416433,Excellent
CUST0350,38289.0,493.0,0.280939676986028,2,0,79013.0,0.476782905840517,Poor
CUST0351,167424.0,341.0,0.46624064265957,2,1,52259.0,0.350171899302769,Poor
CUST0352,98613.0,820.0,0.522191219213608,2,0,2200.0,0.484290304830465,Excellent
CUST0353,176426.0,736.0,0.657393913110999,4,0,47695.0,0.234893599808512,Good
CUST0354,33017.0,622.0,0.321773398279702,3,0,86828.0,0.236605459010658,Fair
CUST0355,52744.0,700.0,0.287378192670107,1,0,24623.0,0.352753715868001,Good
CUST0356,149415.0,385.0,0.527617430626726,2,1,4265.0,0.273853436268079,Poor
CUST0357,32955.0,359.0,0.448319855958566,5,1,77348.0,0.468566542489201,Poor
CUST0358,36677.0,611.0,0.685344199554305,5,1,11251.0,0.334170038363093,Fair
CUST0359,198062.0,538.0,0.597471960638076,2,0,25807.0,0.195542578014328,Poor
CUST0360,137402.0,617.0,0.611075869526643,2,0,78035.0,0.126318359145597,Fair
CUST0361,38524.0,311.0,0.479103730724626,1,0,68998.0,0.292176140765673,Poor
CUST0362,180421.0,679.0,0.971116051713641,2,0,53553.0,0.291087687046676,Good
CUST0363,107193.0,316.0,0.332450403681248,1,1,86447.0,0.331376592330838,Poor
CUST0364,21949.0,682.0,0.622161966750955,5,0,31449.0,0.42106905737559,Good
CUST0365,34870.0,622.0,0.246062002585378,2,0,13761.0,0.407911330399392,Fair
CUST0366,59811.0,475.0,0.285306464452109,4,0,23125.0,0.242109896766356,Poor
CUST0367,42350.0,389.0,0.378530880246909,6,0,50310.0,0.170618059819557,Poor
CUST0368,118081.0,523.0,0.825864667323605,4,0,74288.0,0.176587886499092,Poor
CUST0369,28807.0,728.0,0.552778886090803,5,0,24670.0,0.226319829467862,Good
CUST0370,116570.0,459.0,0.381904386291124,1,0,62561.0,0.263326845196098,Poor
CUST0371,106314.5,384.0,0.574887265190914,4,0,91970.0,0.330506213896516,Poor
CUST0372,90353.0,643.0,0.507029576284901,1,0,88423.0,0.219903240310402,Fair
CUST0373,42350.0,664.0,0.401605326172176,4,0,11251.0,0.328039197111331,Fair
CUST0374,76813.0,693.0,0.220674228842354,4,0,85678.0,0.336204014585905,Good
CUST0375,101900.0,648.0,0.787708496902458,1,1,48942.0,0.314334388259588,Fair
CUST0376,102235.0,773.0,0.541963625742008,3,0,7468.0,0.18713770029873,Excellent
CUST0377,107794.5,781.0,0.934747674693647,4,0,26000.0,0.346782672523595,Excellent
CUST0378,68932.0,535.0,0.688064324108176,2,0,82909.0,0.508126962876672,Poor
CUST0379,107794.5,586.0,0.610263944952208,6,0,27490.0,0.32458968269129,Fair
CUST0380,150230.0,742.0,0.412959134276606,5,1,33472.0,0.1,Excellent
CUST0381,100999.0,823.0,0.280930887228616,3,0,13355.0,0.42408795720469,Excellent
CUST0382,88963.0,310.0,0.45645380310231,1,0,6118.0,0.229725222330061,Poor
CUST0383,120616.0,345.0,0.275141481158833,3,0,98999.0,0.526571269049569,Poor
CUST0384,61540.0,414.0,0.63003807614615,0,0,37658.0,0.311636345136596,Poor
CUST0385,53756.0,611.0,0.826530499539426,0,0,94309.0,0.131529930601417,Fair
CUST0386,109297.0,806.0,0.447817546776573,4,0,33354.0,0.1,Excellent
CUST0387,108842.0,383.0,0.688898194478239,4,0,48942.0,0.453974076267587,Poor
CUST0388,53304.0,469.0,0.362154185956628,2,0,31674.0,0.410590498591727,Poor
CUST0389,173427.0,550.0,0.439506632358529,6,0,3081.0,0.522601888576669,Poor
CUST0390,140917.0,725.0,0.337007203086911,5,1,16454.0,0.301092448557355,Good
CUST0391,96317.0,685.0,0.0733733929858979,3,0,63375.0,0.294347011662031,Good
CUST0392,93832.0,459.0,0.492693330016277,0,0,11587.0,0.261728120784144,Poor
CUST0393,31896.0,834.0,0.52569034751955,4,0,49798.0,0.234170975874077,Excellent
CUST0394,106314.5,622.0,0.713172199752327,5,0,44454.0,0.260757044554218,Fair
CUST0395,70284.0,528.0,0.659087650533857,3,0,30575.0,0.321746333232402,Poor
CUST0396,72043.0,308.0,0.661790579807799,4,0,0.0,0.215609921308789,Poor
CUST0397,183152.0,656.0,0.305192755376424,4,0,24835.0,0.133071065312601,Fair
CUST0398,170576.0,337.0,0.591899461214138,0,0,19733.0,0.315987663401417,Poor
CUST0399,198401.0,523.0,0.816518793096318,0,0,52217.0,0.213380440130656,Poor
CUST0400,86726.0,584.0,0.575973570141816,4,0,60278.0,0.1,Fair
CUST0401,180421.0,762.0,0.865718722612999,1,0,91557.0,0.355256739065701,Excellent
CUST0402,107658.0,306.0,0.903793222223972,4,0,55345.0,0.189194096188297,Poor
CUST0403,57318.0,770.0,0.44630634594167,5,1,3091.0,0.366178945469073,Excellent
CUST0404,38524.0,563.0,0.360612050983885,4,0,32207.0,0.363784810651598,Poor
CUST0405,161377.0,380.0,0.347707566916209,2,0,98999.0,0.328359001152283,Poor
CUST0406,119573.0,360.0,0.196772835979355,6,0,90739.0,0.549681784035649,Poor
CUST0407,167617.0,638.0,0.396319420116895,2,0,85780.0,0.286194815002762,Fair
CUST0408,108842.0,627.0,0.741533089951249,2,0,44303.0,0.271436043250141,Fair
CUST0409,71570.0,341.0,0.0591924849497519,1,0,39582.0,0.368367242141691,Poor
CUST0410,165580.0,734.0,0.29250931985725,1,0,1217.0,0.29445526378862,Good
CUST0411,154487.0,595.0,0.4745737116696,4,0,89616.0,0.4160493537394,Fair
CUST0412,130359.0,835.0,0.32456295987566,2,0,47906.0,0.173119409242447,Excellent
CUST0413,58919.0,784.0,0.394542811151955,1,0,0.0,0.174782555253565,Excellent
CUST0414,109074.0,401.0,0.397534065115539,0,0,61210.0,0.376580949132621,Poor
CUST0415,152326.0,474.0,0.44849195598765,4,1,5626.0,0.183518906066139,Poor
CUST0416,40934.0,694.0,0.354109060778052,5,0,62561.0,0.360909860644271,Good
CUST0417,126888.0,793.0,0.33775735722889,6,0,63412.0,0.337000284621036,Excellent
CUST0418,73243.0,595.0,0.686861949184246,3,0,62253.0,0.230551171397233,Fair
CUST0419,108842.0,452.0,0.709930835572069,4,0,46333.0,0.336717016023343,Poor
CUST0420,65990.0,766.0,0.223891330950518,3,0,62253.0,0.176540755421576,Excellent
CUST0421,180983.0,711.0,0.05,2,0,73733.0,0.200010007373629,Good
CUST0422,196415.0,415.0,0.712674969914186,6,0,95276.0,0.276281226158793,Poor
CUST0423,179506.0,398.0,0.254239916289572,3,0,59691.0,0.307892781907222,Poor
CUST0424,71570.0,634.0,0.542548967691947,2,1,36820.0,0.269636146301214,Fair
CUST0425,104588.0,811.0,0.186865625394356,0,0,65548.0,0.343311596387311,Excellent
CUST0426,146800.0,500.0,0.759550997051934,3,0,29584.0,0.338846641504829,Poor
CUST0427,163216.0,768.0,1.0087335790603,6,0,60530.0,0.452936680834814,Excellent
CUST0428,193677.0,320.0,0.536561381841067,4,0,36913.0,0.290471465285499,Poor
CUST0429,38049.0,673.0,0.481179470308096,2,0,62342.0,0.419456343118412,Good
CUST0430,129821.0,536.0,0.435572084961987,4,1,49798.0,0.392072551289389,Poor
CUST0431,115235.0,691.0,0.656359862262582,6,0,95276.0,0.529397728329314,Good
CUST0432,108610.0,467.0,0.613537350186917,1,0,55812.0,0.287274198009772,Poor
CUST0433,31364.0,739.0,0.700699690710572,2,0,24851.0,0.257964127854701,Good
CUST0434,184160.0,572.0,0.374416695480383,3,0,78289.0,0.425769422224373,Poor
CUST0435,59238.0,401.0,0.568023541280929,2,0,20052.0,0.338543257174126,Poor
CUST0436,68682.0,339.0,0.39150638665876,4,0,88778.0,0.428165921678389,Poor
CUST0437,28807.0,794.0,0.288456870385989,0,0,95136.0,0.37167987979895,Excellent
CUST0438,108842.0,799.0,0.491796915799307,2,0,41743.0,0.1,Excellent
CUST0439,20569.0,427.0,0.315497453924583,3,0,87110.0,0.337632177703118,Poor
CUST0440,25916.0,762.0,0.734745399548517,1,0,0.0,0.331121589795148,Excellent
CUST0441,127566.0,328.0,0.327615924396835,5,0,82438.0,0.313310690246396,Poor
CUST0442,33888.0,398.0,0.572709188137472,0,0,1806.0,0.286775694587661,Poor
CUST0443,152162.0,446.0,0.379315540248055,1,0,4106.0,0.140785647220567,Poor
CUST0444,170026.0,788.0,0.555412550087502,2,0,95376.0,0.387417691723832,Excellent
CUST0445,51187.0,549.0,0.395200685308928,4,0,65387.0,0.337376842809349,Poor
CUST0446,108396.0,378.0,0.248557745028492,6,1,85678.0,0.410195669739742,Poor
CUST0447,16062.0,690.0,0.596754548190369,4,0,73117.0,0.146124447572474,Good
CUST0448,167617.0,700.0,0.452916875617355,3,0,52256.0,0.350713448954526,Good
CUST0449,187627.0,584.0,0.557196988144491,4,0,10778.0,0.276534066245343,Fair
CUST0450,115235.0,781.0,0.414231412873912,0,0,62010.0,0.314378800992552,Excellent
CUST0451,116570.0,528.0,0.234412697246309,4,0,29845.0,0.27768403658191,Poor
CUST0452,99076.0,332.0,0.716635719411251,3,0,62010.0,0.354360792748012,Poor
CUST0453,190333.0,462.0,0.647351551088217,5,1,29416.0,0.283712687900842,Poor
CUST0454,65612.0,588.0,0.386607804889351,2,0,0.0,0.194808507494431,Fair
CUST0455,162851.0,622.0,0.513955842699759,6,0,77743.0,0.308642541878619,Fair
CUST0456,75566.0,338.0,0.708403896632587,2,0,83236.0,0.278582546286449,Poor
CUST0457,177993.0,739.0,0.40859233282752,4,0,24120.0,0.291660637887111,Good
CUST0458,38049.0,758.0,0.439623098961889,1,0,71588.0,0.1,Excellent
CUST0459,108468.0,350.0,0.548726500001474,2,0,24835.0,0.36826360835687,Poor
CUST0460,125448.0,354.0,0.408181787289082,5,0,0.0,0.268533638265321,Poor
CUST0461,146800.0,459.0,0.671418399397404,4,1,17913.0,0.165184642598173,Poor
CUST0462,134180.0,757.0,0.466219843938512,6,0,16693.0,0.392256351684814,Excellent
CUST0463,64922.0,658.0,0.343192825001205,3,0,67397.0,0.363636572775293,Fair
CUST0464,108468.0,837.0,0.621727765974799,5,0,45776.0,0.267267980372514,Excellent
CUST0465,24435.0,766.0,0.27157387011373,4,0,60530.0,0.184783062047998,Excellent
CUST0466,106314.5,664.0,0.902975712224842,5,0,0.0,0.317803073467937,Fair
CUST0467,193998.0,700.0,0.81649927271604,2,0,18952.0,0.31231060845876,Good
CUST0468,164143.0,580.0,0.602699095384203,6,0,44449.0,0.392433428299178,Poor
CUST0469,191615.0,796.0,0.58586620436398,3,0,42551.0,0.25562644851395,Excellent
CUST0470,75566.0,845.0,0.576488283563859,4,0,82482.0,0.419492213486499,Excellent
CUST0471,167424.0,813.0,0.402181042816218,0,0,33772.0,0.245974699666423,Excellent
CUST0472,53513.0,617.0,0.559461929136168,3,0,43870.0,0.165416821545757,Fair
CUST0473,155932.0,754.0,0.31537347790843,0,0,23685.0,0.186771724452271,Excellent
CUST0474,102235.0,475.0,0.600763683688036,5,0,75316.0,0.293758846086438,Poor
CUST0475,38049.0,508.0,0.673569388606259,1,0,60348.0,0.293448549094126,Poor
CUST0476,169786.0,822.0,0.424382779803333,3,0,48437.0,0.332786114075077,Excellent
CUST0477,52744.0,796.0,0.380979641169056,5,0,44439.0,0.290962596888155,Excellent
CUST0478,24435.0,307.0,0.257504595070418,0,1,20374.0,0.397731851606432,Poor
CUST0479,87474.0,429.0,0.791591046713138,2,0,26417.0,0.273890590153742,Poor
CUST0480,86726.0,799.0,0.396867193231557,2,0,54622.0,0.100372373512858,Excellent
CUST0481,59482.0,346.0,0.460252192796675,1,0,85678.0,0.28789033115342,Poor
CUST0482,59811.0,792.0,0.560031116999145,3,0,0.0,0.1,Excellent
CUST0483,116570.0,766.0,0.556441528577986,3,0,0.0,0.327139098099769,Excellent
CUST0484,147396.0,401.0,0.649312019136214,3,0,7468.0,0.405719299898491,Poor
CUST0485,116570.0,556.0,0.424134016032334,5,0,76567.0,0.201377551371748,Poor
CUST0486,39285.0,567.0,0.272266412305817,6,0,37463.0,0.441855668639185,Poor
CUST0487,43732.0,524.0,0.237266938205536,6,0,53553.0,0.384283124472843,Poor
CUST0488,188420.0,550.0,0.38414895343143,1,0,86846.0,0.420648015541505,Poor
CUST0489,115497.0,665.0,0.309629905065075,3,0,64110.0,0.318956385643463,Fair
CUST0490,153877.0,618.0,0.439276658938448,5,0,36029.0,0.200723482424817,Fair
CUST0491,54954.0,825.0,0.761515762151996,2,0,77743.0,0.378081542781413,Excellent
CUST0492,177993.0,818.0,0.424544358823262,0,0,32630.0,0.237539909323166,Excellent
CUST0493,191517.0,813.0,0.424469827733088,5,0,23047.0,0.311788450610335,Excellent
CUST0494,168487.0,306.0,0.496720244748842,6,0,5539.0,0.282864900719638,Poor
CUST0495,116570.0,811.0,0.418875001757586,6,1,16699.0,0.412469585679689,Excellent
CUST0496,48307.0,688.0,0.486521752856361,2,0,12707.0,0.373032700592332,Good
CUST0497,86180.0,836.0,0.608173844496269,2,1,45595.0,0.291943420168762,Excellent
CUST0498,152326.0,847.0,0.676950210952662,0,0,44449.0,0.104839280645984,Excellent
CUST0499,105852.0,343.0,0.700642639947804,2,1,11155.0,0.236477253347079,Poor
CUST0500,40945.0,442.0,0.911370444146204,1,0,36968.0,0.370422228948441,Poor
